Epoch,Num trials,Number correct,Time
0,1077,205,717.5447551819962
1,1077,412,717.4789266090374
2,1077,564,717.505267876084
3,1077,655,717.5706066619605
4,1077,681,717.5729943339247
5,1077,689,717.4691206599819
6,1077,713,717.4736737329513
7,1077,843,717.4324586750008
8,1077,776,717.4886430159677
9,1077,860,717.5194633839419
10,1077,885,717.5168068880448
11,1077,890,717.5837194810156
12,1077,904,717.5339266869705
13,1077,937,719.2726077339612
14,1077,922,717.5870604510419
15,1077,942,717.5509389219806
16,1077,964,717.5047152970219
17,1077,949,717.5262545410078
18,1077,988,717.5420788640622
19,1077,977,717.5392373310169
20,1077,1003,717.5050770130474
21,1077,1004,717.6079250650946
22,1077,1008,717.5766495730495
23,1077,1010,717.5193478539586
24,1077,1014,717.4403689700412
25,1077,1011,717.5413554820698
26,1077,1024,717.5084302839823
27,1077,1022,717.5066085609142
28,1077,1024,717.5779561270028
29,1077,1003,717.5145052459557
30,1077,1003,717.5139465649845
31,1077,979,717.5173821479548
32,1077,969,717.4821798750199
33,1077,979,717.4900313830003
34,1077,1036,717.4964473240543
35,1077,1033,717.5271664200118
36,1077,1022,717.5028332029469
37,1077,1032,717.4997823740123
38,1077,1043,717.3774586420041
39,1077,1045,717.4400295879459
40,1077,1045,717.4165803859942
41,1077,1046,717.4478390049189
42,1077,1050,717.5125730229774
43,1077,1050,717.5344956249464
44,1077,1054,717.5029773550341
45,1077,1051,717.5080680110259
46,1077,1053,717.5235256039305
47,1077,1055,717.6366695719771
48,1077,1056,717.4255627829116
49,1077,1056,717.389226172003
50,1077,1058,717.4322830779711
51,1077,1059,717.4624685200397
52,1077,1058,717.5138150870334
53,1077,1061,717.4253710629418
54,1077,1058,717.4600262389285
55,1077,1060,717.4486036379822
56,1077,1063,717.5317008850398
57,1077,1064,717.5103611929808
58,1077,1062,717.5323623050936
59,1077,1065,717.5075329199899
60,1077,1062,717.5511348090367
61,1077,1063,717.3887730661081
62,1077,1062,717.4774463010253
63,1077,1064,717.4842861149227
64,1077,1066,717.5240012159338
65,1077,1064,717.507010158035
66,1077,1065,717.4572760260198
67,1077,1068,717.4577228359412
68,1077,1063,717.4808304139879
69,1077,1069,717.514412509976
70,1077,1068,717.5528669559862
71,1077,1071,717.4632639130577
72,1077,1070,717.4584646269213
73,1077,1068,717.5060859560035
74,1077,1070,717.8292664199835
75,1077,1071,717.5138017729623
76,1077,1071,717.4868124609347
77,1077,1071,717.5069827359403
78,1077,1072,717.5123097819742
79,1077,1071,717.5528110149316
80,1077,1071,717.5328319009859
81,1077,1072,717.7914631600725
82,1077,1071,717.5702334479429
83,1077,1072,717.4483161129756
84,1077,1072,3591.2463726280257
85,1077,1073,717.5782890719129
86,1077,1072,717.4846564510372
87,1077,1072,717.4826702579157
88,1077,1073,717.4593349060742
89,1077,1073,717.4693086850457
90,1077,1073,717.4059461599682
91,1077,1074,717.4457837810041
92,1077,1074,729.6250025839545
93,1077,1074,717.5946014859946
94,1077,1075,781.104188867961
95,1077,1076,717.4954894139664
96,1077,1077,717.4398931929609
97,1077,1077,717.4388483290095
98,1077,1076,717.564250241965
99,1077,1077,717.5295559249353
