Epoch,Num trials,Number correct,Time
0,1077,228,464.54568392699
1,1077,430,464.5676599079743
2,1077,542,464.56945650698617
3,1077,629,464.56726468302077
4,1077,756,464.5574553399929
5,1077,772,464.5539457660052
6,1077,871,464.5358418209944
7,1077,869,464.5693359540019
8,1077,887,464.5758043290116
9,1077,926,464.55803619898506
10,1077,961,464.56257190799806
11,1077,981,464.5187945970101
12,1077,992,464.55540039300104
13,1077,1000,464.557179498981
14,1077,1019,464.5448590750166
15,1077,1023,464.6070533480088
16,1077,1019,464.74087384698214
17,1077,1027,464.6004310710123
18,1077,1033,464.55097649100935
19,1077,1037,464.60467538400553
20,1077,1039,464.5311327720119
21,1077,1047,464.5799903679872
22,1077,1050,464.5788378040015
23,1077,1051,464.58127960001
24,1077,1050,464.56535001599696
25,1077,1048,464.55709227800253
26,1077,1053,464.53755952598294
27,1077,1057,464.5424230150238
28,1077,1058,464.54111681701033
29,1077,1060,464.56383735098643
30,1077,1058,464.55557036897517
31,1077,1059,464.510278628004
32,1077,1062,464.5099376050057
33,1077,1063,464.5740108079917
34,1077,1065,464.5244796369807
35,1077,1064,464.5576272920007
36,1077,950,464.59051021398045
37,1077,997,464.56767952698283
38,1077,765,464.63309527697857
39,1077,1000,464.7081954460009
40,1077,1012,464.6640256829851
41,1077,1036,464.6955844890035
42,1077,1035,464.7018330710125
43,1077,1061,464.72985127801076
44,1077,1052,464.696939646994
45,1077,1069,464.7476358760032
46,1077,1063,464.69823700899724
47,1077,1063,464.7137195109972
48,1077,1069,464.69058379001217
49,1077,1064,464.7152308950026
50,1077,1067,464.7138207340031
51,1077,1071,464.70620263100136
52,1077,1063,464.68643406400224
53,1077,1070,464.69794510299107
54,1077,1074,464.7258380019921
55,1077,1067,464.7191545480164
56,1077,1074,464.7264575139852
57,1077,1075,464.7249477060104
58,1077,1070,464.71649769699434
59,1077,1075,464.7090755630052
60,1077,1073,464.72527964800247
61,1077,1071,464.7398303389782
62,1077,1073,464.7682279549772
63,1077,1070,464.70920058799675
64,1077,1075,464.71665291601676
65,1077,1073,464.7075888719992
66,1077,1075,464.7141115660197
67,1077,1074,464.74268334399676
68,1077,1077,464.737361366977
69,1077,1074,464.70152278000023
70,1077,1076,464.7234079200134
71,1077,1074,464.7543551920098
72,1077,1072,464.73499172198353
73,1077,1077,464.7363502510125
74,1077,1075,464.72443843699875
75,1077,1076,464.73536581001827
76,1077,1077,464.7250561400142
77,1077,1076,464.729697570001
78,1077,1077,465.1215376200271
79,1077,1077,464.7295392109954
80,1077,1077,464.7282011459756
81,1077,1077,464.73498203000054
82,1077,1077,464.7503366039891
83,1077,1074,464.7175103990012
84,1077,1077,464.7534320150153
85,1077,1077,464.75938713000505
86,1077,1077,464.71625730898813
87,1077,1077,464.75806118699256
88,1077,1077,464.72236465499736
89,1077,1077,464.7092041540018
90,1077,1077,464.755241167004
91,1077,1077,464.7621042879764
92,1077,1077,464.74299251299817
93,1077,1077,464.73468975900323
94,1077,1077,464.9267808009754
95,1077,1077,464.75390094699105
96,1077,1077,464.7653576339944
97,1077,1077,464.7234666439763
98,1077,1070,464.7408402910223
99,1077,1077,464.7349068559997
