Epoch,Num trials,Number correct,Time
0,1077,210,669.954913006979
1,1077,401,669.9206099519506
2,1077,542,669.9280272360193
3,1077,685,669.9242569650523
4,1077,650,669.8950720330467
5,1077,775,669.9295301140519
6,1077,811,669.9335045668995
7,1077,790,669.9228105680086
8,1077,844,669.9040588979842
9,1077,871,669.948301756056
10,1077,834,669.904167243978
11,1077,897,669.97124028299
12,1077,909,669.9693055590615
13,1077,876,669.9725670809858
14,1077,932,669.9814308619825
15,1077,937,669.981925435015
16,1077,932,669.9737849070225
17,1077,965,669.9764761700062
18,1077,960,669.9546130870003
19,1077,968,669.9731675660005
20,1077,975,669.9752605729736
21,1077,976,670.3173121579457
22,1077,986,669.9303214200772
23,1077,987,669.9538790709339
24,1077,996,669.9327784819761
25,1077,1006,669.9795915430877
26,1077,982,670.0076733150054
27,1077,1011,669.9918085200479
28,1077,1014,670.0096418539761
29,1077,1013,669.9534472960513
30,1077,1016,669.931057495065
31,1077,1011,669.9410536270589
32,1077,1023,669.9587751938961
33,1077,1016,669.9393956420245
34,1077,1031,669.9338113709819
35,1077,1028,669.9743696240475
36,1077,1016,669.986099092057
37,1077,1031,669.9613983810414
38,1077,1029,669.9974339540349
39,1077,1030,669.9823136820924
40,1077,1037,669.9765085669933
41,1077,1038,669.9390609060647
42,1077,1043,669.9717868870357
43,1077,1035,669.9716672659852
44,1077,1042,669.9652473269962
45,1077,1048,669.9797397269867
46,1077,1043,669.9451072890079
47,1077,1043,669.983443585108
48,1077,1045,669.935356743983
49,1077,1048,669.8978172059869
50,1077,1044,669.9465209479677
51,1077,1049,670.011884807027
52,1077,1049,670.0003243179526
53,1077,1050,669.9362484879093
54,1077,1051,669.9240513800178
55,1077,1052,669.93510697491
56,1077,1051,669.9495297799585
57,1077,1053,669.9990177879808
58,1077,1052,669.9488325959537
59,1077,1055,669.9681284909602
60,1077,1057,669.9210155940382
61,1077,1058,669.9648135330062
62,1077,1058,669.994388498948
63,1077,1060,669.9509859170066
64,1077,1063,669.9387062758906
65,1077,1063,669.9145018650452
66,1077,1061,669.94175570691
67,1077,1063,669.9429099250119
68,1077,1064,669.9406597210327
69,1077,1065,669.9400561379734
70,1077,1064,669.9229795070132
71,1077,1065,669.9330669810297
72,1077,1066,669.941903761006
73,1077,1066,669.9052406769479
74,1077,1065,669.900812234031
75,1077,1067,669.959414243931
76,1077,1066,669.9342461869819
77,1077,1066,669.9181673190324
78,1077,1069,669.8867212779587
79,1077,1066,669.9227663039928
80,1077,1067,669.8635291539831
81,1077,1068,669.8795759209897
82,1077,1069,669.9099164699437
83,1077,1068,669.933544312953
84,1077,1068,669.9156513479538
85,1077,1070,669.9281717300182
86,1077,1068,669.9326688690344
87,1077,1072,669.9564308580011
88,1077,1069,669.9172351080924
89,1077,1072,669.9064156110398
90,1077,1072,3567.4486093349988
91,1077,1071,670.0302459520753
92,1077,1074,669.9833293900592
93,1077,1072,669.9381439510034
94,1077,1074,669.9843350159936
95,1077,1072,669.9689051089808
96,1077,1074,669.9907163929893
97,1077,1074,669.9573551459471
98,1077,1072,669.9419134180062
99,1077,1076,669.9395493279444
