Epoch,Num trials,Number correct,Time
0,1077,277,279.216718462063
1,1077,540,279.2117584159132
2,1077,621,279.2152270739898
3,1077,836,279.24730179598555
4,1077,825,279.2470846719807
5,1077,846,279.2527151911054
6,1077,880,279.23028496303596
7,1077,945,279.247026307974
8,1077,964,279.2443168819882
9,1077,975,279.4342323320452
10,1077,983,279.2433385180775
11,1077,983,279.23943205701653
12,1077,992,279.2366864910582
13,1077,994,279.2268078159541
14,1077,1004,279.1981550559867
15,1077,1007,279.1960644479841
16,1077,1004,279.224457752076
17,1077,1011,279.21463074092753
18,1077,1016,279.2107106629992
19,1077,1022,279.22566809505224
20,1077,1023,279.22931205504574
21,1077,1023,279.57950326707214
22,1077,1028,279.2067362999078
23,1077,1035,279.2528433169937
24,1077,1035,279.2329156610649
25,1077,1040,279.25464834005106
26,1077,1041,279.2206501889741
27,1077,1045,279.5453421319835
28,1077,1045,279.2121705299942
29,1077,1050,279.22953125997446
30,1077,1049,279.22354626096785
31,1077,1051,279.2251731310971
32,1077,1052,279.2155772499973
33,1077,1058,280.0498148689512
34,1077,1059,279.2115259440616
35,1077,1057,279.2301089640241
36,1077,1060,279.2272940760013
37,1077,1063,279.25578855897766
38,1077,1062,279.2565971589647
39,1077,1062,279.2095757450443
40,1077,1062,279.2341879879823
41,1077,1063,279.23598283994943
42,1077,1065,279.22917159693316
43,1077,1064,279.2481439600233
44,1077,1064,279.22989848
45,1077,1064,279.23742601799313
46,1077,1067,279.2455421430059
47,1077,1068,279.20409530506004
48,1077,1069,279.2473638469819
49,1077,1069,279.2642671940848
50,1077,1070,279.22670877201017
51,1077,1070,279.26188101398293
52,1077,1070,279.23444149899296
53,1077,1069,279.2476030460093
54,1077,1071,279.2435519150458
55,1077,1072,279.2391138599487
56,1077,1072,279.2376184860477
57,1077,1073,279.22760043502785
58,1077,1074,279.26812965003774
59,1077,1074,279.24617688392755
60,1077,1074,279.22452524106484
61,1077,1074,279.2154770849738
62,1077,1075,279.21408234804403
63,1077,1075,279.2256922109518
64,1077,1074,279.2248729879502
65,1077,1076,279.2214990600478
66,1077,1075,279.2281269750092
67,1077,1075,279.24056144303177
68,1077,1076,279.22332309302874
69,1077,1075,279.20460847602226
70,1077,1075,279.208898127079
71,1077,1076,279.1802855579881
72,1077,1075,279.430764932069
73,1077,1076,279.23241927695926
74,1077,1076,279.2087690710323
75,1077,1075,279.21919081301894
76,1077,1075,279.21880928904284
77,1077,1076,279.2078608110314
78,1077,1077,279.2074930489762
79,1077,1076,279.2434098230442
80,1077,1076,279.20162177598104
81,1077,1077,279.2344544370426
82,1077,1077,279.22755771002267
83,1077,1076,279.217788442038
84,1077,1077,279.20021777099464
85,1077,1077,279.2104284699308
86,1077,1076,279.21687212993857
87,1077,1076,279.20282841997687
88,1077,1077,279.2231802070746
89,1077,1077,279.23547102697194
90,1077,1077,279.23085010098293
91,1077,1077,279.2489684879547
92,1077,1077,279.2155036890181
93,1077,1077,279.2025657580234
94,1077,1077,279.20871673093643
95,1077,1077,279.20620429702103
96,1077,1077,279.1973164930241
97,1077,1077,279.2204849720001
98,1077,1077,279.2140311700059
99,1077,1077,279.1960842310218
