Epoch,Num trials,Number correct,Time
0,1077,197,743.3971713930368
1,1077,556,743.6591940177605
2,1077,627,743.932090035174
3,1077,657,743.8845265926793
4,1077,747,745.3985581840388
5,1077,828,744.0416904767044
6,1077,915,743.9277374912053
7,1077,920,744.1170797501691
8,1077,943,744.2109036440961
9,1077,932,744.1311431052163
10,1077,979,744.2909858203493
11,1077,974,744.6679279413074
12,1077,984,744.1819898658432
13,1077,988,744.1598707255907
14,1077,998,744.168063477613
15,1077,1012,744.1648144326173
16,1077,1010,745.0554927168414
17,1077,1007,744.4165350380354
18,1077,1013,744.219028885942
19,1077,1021,744.1573975752108
20,1077,1023,744.2856019381434
21,1077,1020,744.225149706006
22,1077,1030,744.6169612803496
23,1077,1035,744.2824542857707
24,1077,1037,744.2349018687382
25,1077,1043,744.1863019396551
26,1077,1041,744.1412455877289
27,1077,1045,744.3292093831114
28,1077,1050,744.1949292868376
29,1077,1047,744.4981802348047
30,1077,1049,744.2654671068303
31,1077,1049,744.2232243237086
32,1077,1050,744.1181490081362
33,1077,1053,744.1951758926734
34,1077,1053,744.3170840190724
35,1077,1055,744.3822151990607
36,1077,1057,744.1131242951378
37,1077,1057,744.09422041988
38,1077,1062,743.9889555959962
39,1077,1061,744.149078622926
40,1077,1059,744.1866071810946
41,1077,1062,744.1751772365533
42,1077,1062,743.9981846800074
43,1077,1062,744.0096247480251
44,1077,1065,743.9639063109644
45,1077,1064,743.9641023953445
46,1077,1065,744.0591437593102
47,1077,1068,744.4667324982584
48,1077,1066,743.9660010733642
49,1077,1067,743.9979309551418
50,1077,1070,744.0355164008215
51,1077,1067,744.1009678482078
52,1077,1070,744.3586882511154
53,1077,1068,744.2884599766694
54,1077,1070,744.227502701804
55,1077,1069,744.0526293502189
56,1077,1069,744.0784889780916
57,1077,1072,744.0818237992935
58,1077,1074,744.1200248235837
59,1077,1071,744.447560835164
60,1077,1072,744.074839248322
61,1077,1074,743.9876696290448
62,1077,1071,744.1997367511503
63,1077,1074,744.1003392180428
64,1077,1074,744.1552363568917
65,1077,1072,744.8566518872976
66,1077,1074,744.127307492774
67,1077,1074,744.5188024407253
68,1077,1074,744.0718227736652
69,1077,1074,744.1715224999934
70,1077,1075,744.1857062736526
71,1077,1075,744.698088940233
72,1077,1074,744.1176911513321
73,1077,1075,744.1071400530636
74,1077,1075,744.1637166850269
75,1077,1075,744.1869815345854
76,1077,1076,744.3499140352942
77,1077,1076,744.9403600646183
78,1077,1076,744.2474152590148
79,1077,1077,744.1683712992817
80,1077,1075,744.3515030830167
81,1077,1076,744.2508121407591
82,1077,1077,744.2877742941491
83,1077,1076,744.1108482526615
84,1077,1077,744.2569507090375
85,1077,1077,744.2107629589736
86,1077,1077,744.0536663089879
87,1077,1077,744.02246082481
88,1077,1077,744.1334904339164
89,1077,1077,743.9692618870176
90,1077,1077,744.1252792738378
91,1077,1077,744.2042951127514
92,1077,1077,744.2217576559633
93,1077,1077,744.0909458859824
94,1077,1077,744.1522475029342
95,1077,1077,744.04862147104
96,1077,1077,743.9954515658319
97,1077,1077,743.8880609008484
98,1077,1077,743.9295198023319
99,1077,1077,743.8866998008452
