Epoch,Num trials,Number correct,Time
0,1077,237,675.6599815149966
1,1077,483,675.6158086929936
2,1077,643,675.8378579299897
3,1077,769,676.0884717469744
4,1077,774,675.8031873879954
5,1077,854,675.9597533520136
6,1077,871,676.1300622510025
7,1077,906,676.1252757140028
8,1077,934,675.7814452899911
9,1077,951,675.9970866680087
10,1077,956,675.9549940730212
11,1077,982,675.7271439099859
12,1077,985,675.7557683390041
13,1077,992,675.9885319580208
14,1077,995,676.4408094630053
15,1077,1011,676.3434996469878
16,1077,1003,675.7744787200063
17,1077,1024,676.074941466999
18,1077,1019,676.196086351003
19,1077,1036,676.0707522890007
20,1077,1018,676.0157541839872
21,1077,1018,675.8843704090104
22,1077,1008,675.8260638149804
23,1077,1015,675.678412837995
24,1077,1035,675.7491387120099
25,1077,1047,675.8674401290191
26,1077,1060,675.7447247349774
27,1077,1057,675.658547738014
28,1077,1065,675.6720346919901
29,1077,1064,675.7196789129812
30,1077,1063,675.6623180489987
31,1077,1064,675.8055966880056
32,1077,1065,675.6509111049818
33,1077,1061,675.6182897500112
34,1077,1063,675.7394162790151
35,1077,1063,675.590105026
36,1077,1070,675.7668436999957
37,1077,1070,675.6604728740058
38,1077,1070,675.957773889997
39,1077,1072,675.6743724549888
40,1077,1073,675.6309086919937
41,1077,1070,675.6656608470075
42,1077,1073,675.6086209120112
43,1077,1073,675.6179871650238
44,1077,1073,675.5640146009973
45,1077,1074,675.6123038249789
46,1077,1073,675.6741457309981
47,1077,1075,675.6353403160174
48,1077,1076,675.650705010019
49,1077,1074,675.5651983939752
50,1077,1077,675.579018991004
51,1077,1076,675.7443792750128
52,1077,1077,675.6023720189987
53,1077,1076,675.7325796660152
54,1077,1077,675.6248791629914
55,1077,1077,675.8442722460022
56,1077,1077,675.6914780210063
57,1077,1077,675.564056105999
58,1077,1077,675.5401968490041
59,1077,1077,675.6371531620098
60,1077,1077,675.8393763659988
61,1077,1077,675.6019216419954
62,1077,1077,675.9622612259991
63,1077,1077,675.6961532439745
64,1077,1077,675.7256407550012
65,1077,1077,675.6215511680057
66,1077,1077,675.5611405429954
67,1077,1077,675.7770709350007
68,1077,1077,675.6082599950023
69,1077,1077,675.9325424120179
70,1077,1077,675.715697363019
71,1077,1076,675.7094975979999
72,1077,1076,675.6201280310052
73,1077,1077,675.6479092740046
74,1077,1077,675.6714499509835
75,1077,1077,675.7249237959913
76,1077,1077,675.7660521600046
77,1077,1077,676.0373490389902
78,1077,1077,676.0904645330156
79,1077,1077,676.1176073770039
80,1077,1077,676.0253278519958
81,1077,1077,676.0245875999972
82,1077,1077,675.9991730960028
83,1077,1077,675.8009747829637
84,1077,1077,675.8547943299636
85,1077,1077,675.6455080639571
86,1077,1077,675.6303089919966
87,1077,1077,675.613661223033
88,1077,1077,675.6410664489958
89,1077,1077,675.7832827540115
90,1077,1077,675.8823705289979
91,1077,1077,675.8951123080333
92,1077,1077,675.7812886949978
93,1077,1077,676.0222620710265
94,1077,1077,676.7303648040397
95,1077,1077,675.6940202780534
96,1077,1077,676.1968388640089
97,1077,1077,676.2375858330051
98,1077,1077,676.0426454300177
99,1077,1077,675.9937780579785
