Epoch,Num trials,Number correct,Time
0,1077,166,621.4720130539499
1,1077,407,622.359144135844
2,1077,693,622.2811274691485
3,1077,699,622.3555162600242
4,1077,754,622.1380111980252
5,1077,774,621.9591309488751
6,1077,860,625.8322304552421
7,1077,871,622.3082954077981
8,1077,892,621.8594233402982
9,1077,913,621.8827193598263
10,1077,970,621.9156568837352
11,1077,970,621.9264134997502
12,1077,977,621.9722456992604
13,1077,990,622.07532738382
14,1077,1007,622.7254430102184
15,1077,1002,621.9617401650175
16,1077,1010,621.9411188126542
17,1077,1023,622.1141904722899
18,1077,1026,622.1589162168093
19,1077,1031,622.3647926007397
20,1077,1034,622.5580841707997
21,1077,1035,622.5057365251705
22,1077,1041,621.9039326040074
23,1077,1041,622.0188471321017
24,1077,1043,622.1887287995778
25,1077,1046,622.0784691781737
26,1077,1050,622.21628559893
27,1077,1040,622.5817585182376
28,1077,1050,622.3312363186851
29,1077,1053,621.9314173408784
30,1077,1054,621.9799548010342
31,1077,1049,622.1545466142707
32,1077,1048,622.194531000685
33,1077,1048,621.9829079667106
34,1077,1052,622.3768910709769
35,1077,1057,622.3118481528945
36,1077,1064,621.9894166812301
37,1077,1062,622.0819243262522
38,1077,1063,622.0335675417446
39,1077,1066,622.260035044048
40,1077,1067,622.0688429586589
41,1077,1069,622.6186613258906
42,1077,1071,622.190999767743
43,1077,1067,622.0236024311744
44,1077,1067,622.3043282050639
45,1077,1066,622.1587647371925
46,1077,1062,622.0424452591687
47,1077,1033,622.0889733340591
48,1077,1018,622.6063265330158
49,1077,867,622.6740604955703
50,1077,949,622.7225541993976
51,1077,983,622.7889114688151
52,1077,919,622.7476545460522
53,1077,1014,622.7342749033123
54,1077,1027,622.7942434200086
55,1077,1051,622.9040713952854
56,1077,1062,622.6711122579873
57,1077,1059,622.4789705360308
58,1077,1064,622.789339993149
59,1077,1066,622.7028472446837
60,1077,1062,622.5124610010535
61,1077,1069,622.6625339267775
62,1077,1073,622.7352489568293
63,1077,1070,622.7583592617884
64,1077,1076,622.4779778011143
65,1077,1074,622.8905828958377
66,1077,1073,623.0432515959255
67,1077,1074,622.5598590890877
68,1077,1073,622.5596957453527
69,1077,1075,622.827702909708
70,1077,1075,622.6160891279578
71,1077,1070,622.5337682119571
72,1077,1076,622.4372667819262
73,1077,1076,622.4691742882133
74,1077,1072,622.4057767316699
75,1077,1077,622.4717046702281
76,1077,1077,622.4216209822334
77,1077,1068,622.5927495122887
78,1077,1074,622.4430467369966
79,1077,1077,622.5462732571177
80,1077,1076,622.4008926847018
81,1077,1077,622.6264119548723
82,1077,1077,622.4624278573319
83,1077,1076,622.801318934653
84,1077,1077,622.7261777711101
85,1077,1076,622.4672396811657
86,1077,1075,622.4070514929481
87,1077,1077,622.3689218359068
88,1077,1077,622.5701827621087
89,1077,1077,622.5564394867979
90,1077,1076,622.6878995662555
91,1077,1076,622.7120403358713
92,1077,1077,622.409027276095
93,1077,1077,622.3966142460704
94,1077,1075,622.3375454898924
95,1077,1077,622.5235979100689
96,1077,1077,622.3400848493911
97,1077,1077,622.3417522609234
98,1077,1077,623.3872298090719
99,1077,1077,622.4931576619856
