Epoch,Num trials,Number correct,Time
0,1077,179,627.2050568899722
1,1077,374,627.1589738379989
2,1077,585,627.1313840460207
3,1077,691,627.1058893740119
4,1077,788,627.0687301960133
5,1077,757,627.0463048760139
6,1077,850,627.0945909130096
7,1077,903,627.1318702030112
8,1077,909,627.078911190998
9,1077,948,627.0983861149871
10,1077,964,627.1304276190058
11,1077,955,627.159042616986
12,1077,970,627.1179836060037
13,1077,995,627.1705150920025
14,1077,1017,627.075979738991
15,1077,1022,627.0875467540172
16,1077,1026,627.0757531959971
17,1077,1037,627.0327559510188
18,1077,1037,627.1230991049961
19,1077,1048,627.1018691450008
20,1077,1044,627.227523552021
21,1077,1038,627.0557913449884
22,1077,1016,627.0566909640038
23,1077,1002,627.0368986010144
24,1077,955,627.0574854160077
25,1077,967,627.090994535014
26,1077,1038,627.132787821989
27,1077,1047,627.0929339709983
28,1077,1031,627.1228664969967
29,1077,1057,627.1038910150237
30,1077,1064,627.1339150760032
31,1077,1062,627.1084629690158
32,1077,1062,627.117552472977
33,1077,1070,627.1377416420146
34,1077,1070,627.0853873439773
35,1077,1071,627.0893585059966
36,1077,1071,627.0763676289935
37,1077,1072,627.1379938420141
38,1077,1073,627.1700642700016
39,1077,1075,627.1157825470145
40,1077,1073,627.139565118996
41,1077,1071,627.1693517630047
42,1077,1074,627.1911426309962
43,1077,1075,627.1259849149792
44,1077,1075,627.1158529369859
45,1077,1075,627.1463916359935
46,1077,1072,627.0871573610057
47,1077,1073,627.1219081510208
48,1077,1072,627.1228575640125
49,1077,1073,627.0944221119862
50,1077,1071,627.1095528349979
51,1077,1074,627.1306867980165
52,1077,1073,627.1403704420081
53,1077,1074,627.1340664300078
54,1077,1073,627.1127376660006
55,1077,1072,627.125997035997
56,1077,1073,627.1345810380008
57,1077,1076,627.1201605639944
58,1077,1077,627.1685803769797
59,1077,1075,627.1460997420072
60,1077,1076,627.0977552949917
61,1077,1076,627.1636308369925
62,1077,1076,627.1601094409998
63,1077,1077,627.1084952249948
64,1077,1075,627.0910610819992
65,1077,1077,627.1206950609921
66,1077,1077,627.1320831119956
67,1077,1076,627.1354142729833
68,1077,997,627.1920722220093
69,1077,690,627.210736996989
70,1077,867,627.2418859990139
71,1077,1032,627.1572941839986
72,1077,1070,627.1269399790035
73,1077,1062,627.1379227289872
74,1077,1068,627.1330257960071
75,1077,1073,627.1397352969798
76,1077,1076,627.1287775489909
77,1077,1075,627.1345990220143
78,1077,1075,627.0873020520085
79,1077,1076,627.1619204010058
80,1077,1077,627.183438424021
81,1077,1076,627.2259952020249
82,1077,1076,627.2409949309949
83,1077,1076,627.2089878160041
84,1077,1076,627.1474987770198
85,1077,1076,627.1287206720153
86,1077,1076,627.1262728660076
87,1077,1076,627.161717842042
88,1077,1077,627.126510121976
89,1077,1077,627.1872690970195
90,1077,1077,627.1542620490072
91,1077,1077,627.1023565559881
92,1077,1077,627.1092120109824
93,1077,1077,627.1309849219979
94,1077,1077,627.3006358270068
95,1077,1076,627.117296012002
96,1077,1072,627.1916124870186
97,1077,1077,627.1739650759846
98,1077,1077,627.1550704529509
99,1077,1077,627.3770151160425
