Epoch,Num trials,Number correct,Time
0,1077,181,697.2206407519989
1,1077,377,697.4814911391586
2,1077,541,697.8821896188892
3,1077,560,698.1882225377485
4,1077,743,698.2269557900727
5,1077,743,697.4864212307148
6,1077,844,697.8032680992037
7,1077,768,697.98803387722
8,1077,870,698.4193205223419
9,1077,887,698.4212951441295
10,1077,927,698.1484805583023
11,1077,927,697.5325714093633
12,1077,982,697.5463465419598
13,1077,974,698.8905115271918
14,1077,977,697.406859416049
15,1077,991,697.495967859868
16,1077,1000,698.1867258199491
17,1077,999,697.4901683609933
18,1077,1004,698.2042531021871
19,1077,1005,698.5669015101157
20,1077,1014,698.3218313818797
21,1077,1021,697.9604571592063
22,1077,1016,697.4080618023872
23,1077,1026,698.2386980126612
24,1077,1031,698.1748345829546
25,1077,1031,697.2516619293019
26,1077,1030,697.9381249090657
27,1077,1035,697.6959216059186
28,1077,1039,697.4795402069576
29,1077,1038,697.4259850019589
30,1077,1044,697.5274654929526
31,1077,1044,697.342751510907
32,1077,1031,697.8854008428752
33,1077,1031,697.4265373917297
34,1077,1047,698.100950139109
35,1077,1050,697.4310675780289
36,1077,1048,697.2351156529039
37,1077,1026,697.6164297149517
38,1077,1030,698.4762232950889
39,1077,1028,697.9276687959209
40,1077,1021,697.6301574823447
41,1077,1041,698.1912173037417
42,1077,1040,698.0071408087388
43,1077,1049,698.0191579028033
44,1077,1048,698.5092212161981
45,1077,1041,697.7396777737886
46,1077,1060,697.3929725517519
47,1077,1057,697.6015350897796
48,1077,1052,697.6787911797874
49,1077,1059,697.9063567761332
50,1077,1064,698.3034730311483
51,1077,1055,697.6308100190945
52,1077,1059,698.0199347590096
53,1077,1055,698.2035743137822
54,1077,1064,698.0580070628785
55,1077,1055,697.7754358453676
56,1077,1064,697.8842180352658
57,1077,1069,698.1230278229341
58,1077,1065,700.3233686410822
59,1077,1061,698.8665721900761
60,1077,1064,698.8969887220301
61,1077,1068,699.679063425865
62,1077,1066,699.2409175899811
63,1077,1065,699.0440446687862
64,1077,1068,699.8999804710038
65,1077,1066,698.3188702557236
66,1077,1065,699.1462580151856
67,1077,1073,698.8561636088416
68,1077,1072,698.3043251913041
69,1077,1068,698.3995379726402
70,1077,1070,699.5141435260884
71,1077,1069,699.351649902761
72,1077,1070,699.6740463972092
73,1077,1070,698.8943111570552
74,1077,1072,699.2162266257219
75,1077,1076,698.8143056170084
76,1077,1070,700.198309048079
77,1077,1071,699.665548727382
78,1077,1074,699.5698577165604
79,1077,1073,698.7054216279648
80,1077,1072,699.470894258935
81,1077,1075,699.5905235302635
82,1077,1076,699.696341524832
83,1077,1073,699.3441020189784
84,1077,1072,699.1720442483202
85,1077,1076,700.5435574399307
86,1077,1076,699.8323501618579
87,1077,1075,698.8678816040047
88,1077,1073,700.5328378728591
89,1077,1074,700.6356319161132
90,1077,1077,698.9300752552226
91,1077,1076,698.8624078780413
92,1077,1073,697.7986542610452
93,1077,1076,698.2553382939659
94,1077,1077,697.7636005613022
95,1077,1075,697.9656116762199
96,1077,1075,697.8001977349631
97,1077,1074,697.9325357801281
98,1077,1076,697.7364443838596
99,1077,1074,697.6497534322552
